"Name","ID","DisplayName","Group","Enabled","Profile","Platform","Direction","Action","EdgeTraversalPolicy","LSM","PrimaryStatus","Status","EnforcementStatus","PolicyStoreSourceType","Caption","Description","ElementName","InstanceID","CommonName","PolicyKeywords","PolicyDecisionStrategy","PolicyRoles","ConditionListType","CreationClassName","ExecutionStrategy","Mandatory","PolicyRuleName","Priority","RuleUsage","SequencedActions","SystemCreationClassName","SystemName","DisplayGroup","LocalOnlyMapping","LooseSourceMapping","Owner","Platforms","PolicyStoreSource","Profiles","RuleGroup","StatusCode","PSComputerName"
"Microsoft-Windows-DHCP-ClientSvc-RPC-TCP-In","Microsoft-Windows-DHCP-ClientSvc-RPC-TCP-In","DHCP Server (RPC-In)","@FirewallAPI.dll,-50213","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"An inbound rule to allow traffic to allow RPC traffic for DHCP Server management.","@FirewallAPI.dll,-50207","Microsoft-Windows-DHCP-ClientSvc-RPC-TCP-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DHCP-ClientSvc-RPC-TCP-In","2",,"",,,"3","","","DHCP Server Management","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-50213","65536",
"Microsoft-Windows-DHCP-ClientSvc-RPCSS-TCP-In","Microsoft-Windows-DHCP-ClientSvc-RPCSS-TCP-In","DHCP Server (RPCSS-In)","@FirewallAPI.dll,-50213","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"An inbound rule to allow traffic to allow RPCSS traffic for DHCP Server management.","@FirewallAPI.dll,-50211","Microsoft-Windows-DHCP-ClientSvc-RPCSS-TCP-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DHCP-ClientSvc-RPCSS-TCP-In","2",,"",,,"3","","","DHCP Server Management","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-50213","65536",
"Microsoft-Windows-DHCP-SrvSvc-Services-TCP-In","Microsoft-Windows-DHCP-SrvSvc-Services-TCP-In","DHCP Server - Remote Service Management using SCM (RPC-in)","@FirewallAPI.dll,-50213","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"An inbound rule to allow services to be remotely managed using Service Control Manager. This rule is added with the DHCP Server role.","@FirewallAPI.dll,-50218","Microsoft-Windows-DHCP-SrvSvc-Services-TCP-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DHCP-SrvSvc-Services-TCP-In","2",,"",,,"3","","","DHCP Server Management","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-50213","65536",
"Microsoft-Windows-DHCP-Failover-TCP-In","Microsoft-Windows-DHCP-Failover-TCP-In","DHCP Server Failover (TCP-In)","@FirewallAPI.dll,-50213","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"An inbound rule to allow DHCP failover messages to the IPv4 Dynamic Host Configuration Protocol Server. [TCP 647]","@FirewallAPI.dll,-50220","Microsoft-Windows-DHCP-Failover-TCP-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DHCP-Failover-TCP-In","2",,"",,,"3","","","DHCP Server Management","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-50213","65536",
"Microsoft-Windows-DHCP-Failover-TCP-Out","Microsoft-Windows-DHCP-Failover-TCP-Out","@FirewallAPI.dll,-5022","@FirewallAPI.dll,-50213","True","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"An outbound rule to allow DHCP failover messages to the IPv4 Dynamic Host Configuration Protocol Server. [TCP 647]","@FirewallAPI.dll,-5022","Microsoft-Windows-DHCP-Failover-TCP-Out",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DHCP-Failover-TCP-Out","2",,"",,,"3","","","DHCP Server Management","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-50213","65536",
"Microsoft-Windows-DHCP-SMB-TCP-In","Microsoft-Windows-DHCP-SMB-TCP-In","DHCP Server (SMB-In)","@FirewallAPI.dll,-50213","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"An inbound rule to allow creation of DHCP server security groups remotely. [TCP 445]","@FirewallAPI.dll,-50224","Microsoft-Windows-DHCP-SMB-TCP-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DHCP-SMB-TCP-In","2",,"",,,"3","","","DHCP Server Management","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-50213","65536",
"DNSSrv-RPCEPMAP-TCP-In","DNSSrv-RPCEPMAP-TCP-In","RPC Endpoint Mapper (TCP, Incoming)","@firewallapi.dll,-53012","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the RPCSS service to allow RPC/TCP traffic to the DNS Service.","@firewallapi.dll,-53000","DNSSrv-RPCEPMAP-TCP-In",,,"2",,"3","MSFT|FW|FirewallRule|DNSSrv-RPCEPMAP-TCP-In","2",,"",,,"3","","","DNS Service","False","False",,"System.String[]","PersistentStore","0","@firewallapi.dll,-53012","65536",
"DNSSrv-DNS-TCP-In","DNSSrv-DNS-TCP-In","DNS (TCP, Incoming)","@firewallapi.dll,-53012","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to allow remote TCP access to the DNS service.","@firewallapi.dll,-53001","DNSSrv-DNS-TCP-In",,,"2",,"3","MSFT|FW|FirewallRule|DNSSrv-DNS-TCP-In","2",,"",,,"3","","","DNS Service","False","False",,"System.String[]","PersistentStore","0","@firewallapi.dll,-53012","65536",
"DNSSrv-DNS-UDP-In","DNSSrv-DNS-UDP-In","DNS (UDP, Incoming)","@firewallapi.dll,-53012","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to allow remote UDP access to the DNS service.","@firewallapi.dll,-53002","DNSSrv-DNS-UDP-In",,,"2",,"3","MSFT|FW|FirewallRule|DNSSrv-DNS-UDP-In","2",,"",,,"3","","","DNS Service","False","False",,"System.String[]","PersistentStore","0","@firewallapi.dll,-53012","65536",
"DNSSrv-RPC-TCP-In","DNSSrv-RPC-TCP-In","RPC (TCP, Incoming)","@firewallapi.dll,-53012","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to allow remote RPC/TCP access to the DNS service.","@firewallapi.dll,-53003","DNSSrv-RPC-TCP-In",,,"2",,"3","MSFT|FW|FirewallRule|DNSSrv-RPC-TCP-In","2",,"",,,"3","","","DNS Service","False","False",,"System.String[]","PersistentStore","0","@firewallapi.dll,-53012","65536",
"DNSSrv-TCP-Out","DNSSrv-TCP-Out","All Outgoing (TCP)","@firewallapi.dll,-53012","True","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule to allow all TCP traffic from the DNS service.","@firewallapi.dll,-53004","DNSSrv-TCP-Out",,,"2",,"3","MSFT|FW|FirewallRule|DNSSrv-TCP-Out","2",,"",,,"3","","","DNS Service","False","False",,"System.String[]","PersistentStore","0","@firewallapi.dll,-53012","65536",
"DNSSrv-UDP-Out","DNSSrv-UDP-Out","All Outgoing (UDP)","@firewallapi.dll,-53012","True","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule to allow all UDP traffic from the DNS service.","@firewallapi.dll,-53005","DNSSrv-UDP-Out",,,"2",,"3","MSFT|FW|FirewallRule|DNSSrv-UDP-Out","2",,"",,,"3","","","DNS Service","False","False",,"System.String[]","PersistentStore","0","@firewallapi.dll,-53012","65536",
"WindowsServerBackup-wbengine-In-TCP-NoScope","WindowsServerBackup-wbengine-In-TCP-NoScope","Windows Backup (RPC)","@wbengine.exe,-106","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Backup Service to be remotely managed via RPC/TCP","@wbengine.exe,-300","WindowsServerBackup-wbengine-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WindowsServerBackup-wbengine-In-TCP-NoScope","2",,"",,,"3","","","Windows Backup","False","False",,"System.String[]","PersistentStore","0","@wbengine.exe,-106","65536",
"WindowsServerBackup-wbengine-RPCSS-In-TCP-NoScope","WindowsServerBackup-wbengine-RPCSS-In-TCP-NoScope","Windows Backup (RPC-EPMAP)","@wbengine.exe,-106","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Windows Backup Service","@wbengine.exe,-301","WindowsServerBackup-wbengine-RPCSS-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|WindowsServerBackup-wbengine-RPCSS-In-TCP-NoScope","2",,"",,,"3","","","Windows Backup","False","False",,"System.String[]","PersistentStore","0","@wbengine.exe,-106","65536",
